"CleanupRunID","SourcePath","DestinationPath","DispositionClass","LengthBytes","SHA256Before","SHA256After","HashPreserved","ExecutionStatus","ExecutedAt"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","ARCHIVE_FAILED_RUN","2052","E708D075A9F39FF926ACD903F6B7AE18EB35CFC9B3607133D6EA90B34ED85465","E708D075A9F39FF926ACD903F6B7AE18EB35CFC9B3607133D6EA90B34ED85465","True","ARCHIVED","2026-07-24T17:16:05.4214166-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","ARCHIVE_FAILED_RUN","3","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","True","ARCHIVED","2026-07-24T17:16:05.4299754-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","ARCHIVE_FAILED_RUN","3","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","True","ARCHIVED","2026-07-24T17:16:05.4381041-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","ARCHIVE_FAILED_RUN","1605","2ED045CCF73AB09E1134799D18DC85E14769A3B458D6AD036F9EBB534E69BA3A","2ED045CCF73AB09E1134799D18DC85E14769A3B458D6AD036F9EBB534E69BA3A","True","ARCHIVED","2026-07-24T17:16:05.4480988-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","ARCHIVE_FAILED_RUN","3","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","True","ARCHIVED","2026-07-24T17:16:05.4550966-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","ARCHIVE_FAILED_RUN","7677","534A31F7F1C6EEF609E0C82ECEFE8C8D4B8855AA1CC0079ABC30C85E171F4CCE","534A31F7F1C6EEF609E0C82ECEFE8C8D4B8855AA1CC0079ABC30C85E171F4CCE","True","ARCHIVED","2026-07-24T17:16:05.4650991-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","ARCHIVE_FAILED_RUN","1031","D9045E936E6CE330741ECB2243B9DA048544AD2A1C00C1BE64C7E062FDC37550","D9045E936E6CE330741ECB2243B9DA048544AD2A1C00C1BE64C7E062FDC37550","True","ARCHIVED","2026-07-24T17:16:05.4790755-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","ARCHIVE_FAILED_RUN","767","13D10F98787C48738FDE1FB9E9EAA297A576EB1504F4CD798AC4B903CF73EC35","13D10F98787C48738FDE1FB9E9EAA297A576EB1504F4CD798AC4B903CF73EC35","True","ARCHIVED","2026-07-24T17:16:05.4860748-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","ARCHIVE_FAILED_RUN","377","3CCC0BD8F212D9A4F4CF1749DC8151251F81E85DA9C272E0267E016B4A10C8E8","3CCC0BD8F212D9A4F4CF1749DC8151251F81E85DA9C272E0267E016B4A10C8E8","True","ARCHIVED","2026-07-24T17:16:05.4935253-05:00"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","ARCHIVE_FAILED_RUN","1343","03F018D842FF2286A08D98534D8F8481B4030412E409E2F844C5BB359B7F375F","03F018D842FF2286A08D98534D8F8481B4030412E409E2F844C5BB359B7F375F","True","ARCHIVED","2026-07-24T17:16:05.5015255-05:00"
