"FullName","RelativePath","Name","Extension","LengthBytes","LastWriteTime","IsProtected","SHA256"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","BATCH_A_STAGE_5_EXECUTION_REGISTER.csv",".csv","3","2026-07-24T12:35:27.1149922-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv",".csv","1605","2026-07-23T19:22:13.2618689-05:00","False","2ED045CCF73AB09E1134799D18DC85E14769A3B458D6AD036F9EBB534E69BA3A"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv",".csv","3","2026-07-24T12:35:27.1433912-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv",".csv","7677","2026-07-24T12:35:27.3574523-05:00","False","534A31F7F1C6EEF609E0C82ECEFE8C8D4B8855AA1CC0079ABC30C85E171F4CCE"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","BATCH_A_STAGE_5_COMPLETION_REPORT.md",".md","1031","2026-07-24T12:35:29.6196493-05:00","False","D9045E936E6CE330741ECB2243B9DA048544AD2A1C00C1BE64C7E062FDC37550"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","BATCH_A_STAGE_5_COMPLETION_STATUS.json",".json","767","2026-07-24T12:35:29.4627006-05:00","False","32821DAA899EA5F1F80B97573EEB853C4C746510D927BE85693C46272D958EF0"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","BATCH_A_STAGE_5_INITIALIZATION_STATUS.json",".json","377","2026-07-24T12:35:29.3218706-05:00","False","6A18023733DBE0E0F4678CEB7084CDBCD978069940B91B05019466AA911ED78F"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv",".csv","2892","2026-07-23T19:15:09.5269345-05:00","False","B1E698E6C6B2EECB75DF971175331725359D03364D15875F74DFC1E02CF53230"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv",".csv","2052","2026-07-23T19:15:09.5877576-05:00","False","E708D075A9F39FF926ACD903F6B7AE18EB35CFC9B3607133D6EA90B34ED85465"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv",".csv","3","2026-07-23T19:22:13.3063755-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv",".csv","1605","2026-07-23T19:22:13.2618689-05:00","False","2ED045CCF73AB09E1134799D18DC85E14769A3B458D6AD036F9EBB534E69BA3A"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv",".csv","7677","2026-07-23T19:15:09.6515832-05:00","False","A6EA521549C8E50BA80C38F282867B6BB7DB98B41F8D17DBEFDA7BE5EC742D61"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","BATCH_A_STAGE_5_COMPLETION_REPORT.md",".md","827","2026-07-23T19:22:13.7788400-05:00","False","174DC6AFCDD57B94310FDEFF3085A5F57CA140C9FE64FE673B631D3DB58C91EA"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","BATCH_A_STAGE_5_COMPLETION_STATUS.json",".json","562","2026-07-23T19:22:13.6269681-05:00","False","D66F1E771ABB150B41CBED201F9BBDEA54CF93A4A4C84CBCE4F6286DAE3334D0"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","BATCH_A_STAGE_5_INITIALIZATION_STATUS.json",".json","406","2026-07-23T19:15:09.8179459-05:00","False","B5294D328C3D5ABAD16E04EA189BB210CF366B8207A4E6034907E0B3D229CBD6"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json",".json","1282","2026-07-23T19:15:09.4915956-05:00","False","4A34C7BF5164830DE0819F22626A39CFF9E0767A3B1A64F585508271DB2C05D9"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv",".csv","2892","2026-07-23T19:15:09.5269345-05:00","False","B1E698E6C6B2EECB75DF971175331725359D03364D15875F74DFC1E02CF53230"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv",".csv","2052","2026-07-23T19:15:09.5877576-05:00","False","E708D075A9F39FF926ACD903F6B7AE18EB35CFC9B3607133D6EA90B34ED85465"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv",".csv","3","2026-07-24T12:32:55.1944421-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","BATCH_A_STAGE_5_EXECUTION_REGISTER.csv",".csv","3","2026-07-24T12:32:55.0544686-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv",".csv","1605","2026-07-23T19:22:13.2618689-05:00","False","2ED045CCF73AB09E1134799D18DC85E14769A3B458D6AD036F9EBB534E69BA3A"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv",".csv","3","2026-07-24T12:32:55.0827715-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv",".csv","7677","2026-07-24T12:32:55.2873225-05:00","False","534A31F7F1C6EEF609E0C82ECEFE8C8D4B8855AA1CC0079ABC30C85E171F4CCE"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","BATCH_A_STAGE_5_COMPLETION_REPORT.md",".md","1031","2026-07-24T12:32:58.6314705-05:00","False","D9045E936E6CE330741ECB2243B9DA048544AD2A1C00C1BE64C7E062FDC37550"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","BATCH_A_STAGE_5_COMPLETION_STATUS.json",".json","767","2026-07-24T12:32:58.4520516-05:00","False","13D10F98787C48738FDE1FB9E9EAA297A576EB1504F4CD798AC4B903CF73EC35"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","BATCH_A_STAGE_5_INITIALIZATION_STATUS.json",".json","377","2026-07-24T12:32:58.2783928-05:00","False","3CCC0BD8F212D9A4F4CF1749DC8151251F81E85DA9C272E0267E016B4A10C8E8"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json",".json","1343","2026-07-24T12:32:58.1290678-05:00","False","03F018D842FF2286A08D98534D8F8481B4030412E409E2F844C5BB359B7F375F"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_6_Governance_Disposition\STAGE_6_GOVERNANCE_DISPOSITION_MANIFEST.json","Stage_6_Governance_Disposition\STAGE_6_GOVERNANCE_DISPOSITION_MANIFEST.json","STAGE_6_GOVERNANCE_DISPOSITION_MANIFEST.json",".json","771","2026-07-24T17:05:04.3746146-05:00","True","39973494F3B417D93EAFF5F2D6D9251C304DD895E0B05A2B9EA732086FA1025A"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_6_Governance_Disposition\Evidence\BATCH_A_STAGE_6_GOVERNANCE_DISPOSITION_REGISTER.csv","Stage_6_Governance_Disposition\Evidence\BATCH_A_STAGE_6_GOVERNANCE_DISPOSITION_REGISTER.csv","BATCH_A_STAGE_6_GOVERNANCE_DISPOSITION_REGISTER.csv",".csv","18910","2026-07-24T17:01:11.7689119-05:00","True","BD6946EB03BB2C98D075D2B231529B4B423DE7BA7F2D8799E629A90DA30F9892"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_6_Governance_Disposition\Governance_Packets\BATCH_A_STAGE_6_GOVERNANCE_PACKET.csv","Stage_6_Governance_Disposition\Governance_Packets\BATCH_A_STAGE_6_GOVERNANCE_PACKET.csv","BATCH_A_STAGE_6_GOVERNANCE_PACKET.csv",".csv","18910","2026-07-24T17:05:03.8742686-05:00","True","BD6946EB03BB2C98D075D2B231529B4B423DE7BA7F2D8799E629A90DA30F9892"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_6_Governance_Disposition\Reports\BATCH_A_STAGE_6_COMPLETION_REPORT.md","Stage_6_Governance_Disposition\Reports\BATCH_A_STAGE_6_COMPLETION_REPORT.md","BATCH_A_STAGE_6_COMPLETION_REPORT.md",".md","750","2026-07-24T17:05:04.6508695-05:00","True","3441C262998B67801ECA60A7890E6EBBB67A538A3F84553EEB4FDCEF8F6F3A89"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_6_Governance_Disposition\Reports\BATCH_A_STAGE_6_COMPLETION_STATUS.json","Stage_6_Governance_Disposition\Reports\BATCH_A_STAGE_6_COMPLETION_STATUS.json","BATCH_A_STAGE_6_COMPLETION_STATUS.json",".json","516","2026-07-24T17:05:04.5245705-05:00","True","16AAE28EF4ACD3A196B3D7AEB8226377B76580F2AC93EF2E255D0FEBC23B5109"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Transactions\BATCH_A_TRANSACTION_REGISTER.csv","Transactions\BATCH_A_TRANSACTION_REGISTER.csv","BATCH_A_TRANSACTION_REGISTER.csv",".csv","30531","2026-07-23T18:53:48.7652485-05:00","False","06DCB760504F9E5D69C7540C9E7E881A38FCDED35FE87F6B3E4C0F50D766795F"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Transactions\BATCH_A_TRANSACTION_SCHEMA.json","Transactions\BATCH_A_TRANSACTION_SCHEMA.json","BATCH_A_TRANSACTION_SCHEMA.json",".json","6290","2026-07-23T18:23:28.1718018-05:00","False","0726E14C28AA01B4DF3821D1EA2551D45EAEEC6F62042CFA6EC3BA6BF2E794EC"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Transactions\CANONICAL_WORKLIST_SCHEMA_MANIFEST.json","Transactions\CANONICAL_WORKLIST_SCHEMA_MANIFEST.json","CANONICAL_WORKLIST_SCHEMA_MANIFEST.json",".json","1768","2026-07-23T18:31:30.1405709-05:00","False","20792DC6296C714F4F0F47268F60841570BC4A9BC5942B4FF9CAEF92216BA3A0"
