"RelativePath","ArtifactClass","Extension","SizeBytes","SHA256","ReleaseEligibility"
"architecture-intelligent-governance-framework\autonomous-governance-coordination\GOVERNANCE_STATUS_RECORD.md","DOCUMENTATION",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ELIGIBLE"
"architecture-intelligent-governance-framework\decision-intelligence-integration\DECISION_INTELLIGENCE_INTEGRATION.md","DOCUMENTATION",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ELIGIBLE"
"architecture-intelligent-governance-framework\decision-intelligence-integration\DECISION_MODEL.md","DOCUMENTATION",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ELIGIBLE"
"architecture-intelligent-governance-framework\decision-intelligence-integration\DECISION_STATUS_RECORD.md","DOCUMENTATION",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ELIGIBLE"
"architecture-intelligent-governance-framework\knowledge-state-management\KNOWLEDGE_STATE_MANAGEMENT.md","DOCUMENTATION",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ELIGIBLE"
"architecture-intelligent-governance-framework\knowledge-state-management\KNOWLEDGE_STATE_MODEL.md","DOCUMENTATION",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ELIGIBLE"
"architecture-intelligent-governance-framework\knowledge-state-management\KNOWLEDGE_STATUS_RECORD.md","DOCUMENTATION",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ELIGIBLE"
"architecture-knowledge-framework\final-consolidation\ARCHITECTURE_KNOWLEDGE_COMPLETION_RECORD.md","DOCUMENTATION",".md","1089","D3C873982D2DD38D91A5D1E389B74446EA30D7AC578AE08BD9A56E53022C35A4","ELIGIBLE"
"architecture-knowledge-framework\final-consolidation\ARCHITECTURE_KNOWLEDGE_VALIDATION_REPORT.md","DOCUMENTATION",".md","922","B1EF26CDFD5834F42C55672437283E7F3C148FA625C59A4E73A2B2F4C82731EC","ELIGIBLE"
"architecture-knowledge-framework\final-consolidation\MORNING_STAR_GLOBAL_KNOWLEDGE_REFERENCE_STATE.md","DOCUMENTATION",".md","1396","3B44F5D2E1258A6CF54F535F188A0FF4B540DFFB0CBB5F0B63FFCE67D2E6A11F","ELIGIBLE"
"architecture-knowledge-framework\knowledge-continuity-preservation\KNOWLEDGE_CONTINUITY_MODEL.md","DOCUMENTATION",".md","849","733184C4900C76C3D8CFAE9A65266E076CEA724496D789E11AE878811C3ED191","ELIGIBLE"
"architecture-knowledge-framework\knowledge-continuity-preservation\KNOWLEDGE_CONTINUITY_PRESERVATION.md","DOCUMENTATION",".md","1200","3675CB983E7D2D1A71D7871C8E4DCA03A24AF7C59DEDEBD614DCD7E250446BFE","ELIGIBLE"
"architecture-knowledge-framework\knowledge-continuity-preservation\KNOWLEDGE_CONTINUITY_STATUS_RECORD.md","DOCUMENTATION",".md","799","DBD703EAB2FB619C38073CC9C73232B1C7D11A8B6146BB6D78E46555AE069127","ELIGIBLE"
"architecture-knowledge-framework\knowledge-governance-alignment\KNOWLEDGE_CONTROL_MODEL.md","DOCUMENTATION",".md","668","72FB794BAE6758290872951104E8226ECB5C31676FD9C803CD26811E4839E467","ELIGIBLE"
"architecture-knowledge-framework\knowledge-governance-alignment\KNOWLEDGE_GOVERNANCE_ALIGNMENT.md","DOCUMENTATION",".md","1009","8316A6E247C7F1815545E9F4197A76BC4D063FD3961AFB758A1A9FEC3687E366","ELIGIBLE"
"architecture-knowledge-framework\knowledge-governance-alignment\KNOWLEDGE_GOVERNANCE_STATUS_RECORD.md","DOCUMENTATION",".md","788","41D80442A620B0141924F43117EED55D23BAD91200FEE685304B35BCFFC1FA50","ELIGIBLE"
"architecture-knowledge-framework\knowledge-integration-system\KNOWLEDGE_INTEGRATION_MODEL.md","DOCUMENTATION",".md","1102","1A935FABC92856B8AB241EB98A762E0F750F8C1BDF027E586BF31364F3AE5B10","ELIGIBLE"
"architecture-knowledge-framework\knowledge-integration-system\KNOWLEDGE_INTEGRATION_STATUS_RECORD.md","DOCUMENTATION",".md","803","4407C58CD43DEAFCEA325C2CD3E6E1BEBDDA6A893B4D8201573E49A69C5149B5","ELIGIBLE"
"architecture-knowledge-framework\knowledge-integration-system\KNOWLEDGE_INTEGRATION_SYSTEM.md","DOCUMENTATION",".md","1243","020E4ACA651BBE1BE0200329DE78505E5BD47C40F444041528FD1DC18D9D9E2B","ELIGIBLE"
"architecture-knowledge-framework\knowledge-state-management\KNOWLEDGE_MODEL.md","DOCUMENTATION",".md","1009","99BED05D7F5A7E241A2AA433D8C5BD167CFC14832844C06DFB3311CF58BB31D5","ELIGIBLE"
"architecture-knowledge-framework\knowledge-state-management\KNOWLEDGE_STATE_MANAGEMENT.md","DOCUMENTATION",".md","1148","C5EB2DCE481044B6B5E2CAF6D499D7C7BF18413AD7E7974F3F181806627BBF24","ELIGIBLE"
"architecture-knowledge-framework\knowledge-state-management\KNOWLEDGE_STATUS_RECORD.md","DOCUMENTATION",".md","767","E85812C8E6AD89DC7C2BFAB275FC68FF0423FEAD9B1D096AA9FD3688C9C76A22","ELIGIBLE"
"architecture-legacy-continuity\canonical-architecture-preservation\CANONICAL_ARCHITECTURE_PRESERVATION.md","DOCUMENTATION",".md","1250","5758C3C789D0BB1DB0B219915D817560E63226268CD3D4DB9978285A948B607D","ELIGIBLE"
"architecture-legacy-continuity\canonical-architecture-preservation\CANONICAL_EVOLUTION_RECORD.md","DOCUMENTATION",".md","956","087093AC300670C9A880667F382940C9D007A75712BFB73407DEBC72780D4C79","ELIGIBLE"
"architecture-legacy-continuity\canonical-architecture-preservation\CANONICAL_STATE_REGISTER.md","DOCUMENTATION",".md","986","8555EF513BAC9A5DFD2189DC970C539A0B341867A8DCA23B09AC0063122149CE","ELIGIBLE"
"architecture-legacy-continuity\civilization-scale-architecture-legacy\CIVILIZATION_SCALE_ARCHITECTURE_LEGACY.md","DOCUMENTATION",".md","1348","676FF1B1B846AAA92C6E455CBED85DCDC94646B4ED5A8CDF1266A5C910FC8D8E","ELIGIBLE"
"architecture-legacy-continuity\civilization-scale-architecture-legacy\LEGACY_EVOLUTION_RECORD.md","DOCUMENTATION",".md","1001","1E7714D7DB7CE6FBE9A18FA7E7EFFB17542B99473A5BF6EE2CA2D37005ECCAF6","ELIGIBLE"
"architecture-legacy-continuity\civilization-scale-architecture-legacy\LEGACY_STATE_REGISTER.md","DOCUMENTATION",".md","1020","F3D337D62497F73EFD8004DB71C07FD2BC379A6709C23F7455021C0623FD8883","ELIGIBLE"
"architecture-legacy-continuity\eternal-reference-model-maintenance\ETERNAL_REFERENCE_MODEL_MAINTENANCE.md","DOCUMENTATION",".md","1275","5C7A2EE151D5A92ABFC6285461BE67FEF12A5B4CE85B84711D6D2EC5592969B3","ELIGIBLE"
"architecture-legacy-continuity\eternal-reference-model-maintenance\REFERENCE_MODEL_EVOLUTION_RECORD.md","DOCUMENTATION",".md","963","DDA5286701227E0BFA821E5F3913993FD04D792E4A14BFF4C1BD7552CC13D572","ELIGIBLE"
"architecture-legacy-continuity\eternal-reference-model-maintenance\REFERENCE_MODEL_STATE_REGISTER.md","DOCUMENTATION",".md","978","F61EA08D93827927459D03955B413FC0B7AB888DB67F581B49AA8EF7E2987189","ELIGIBLE"
"architecture-legacy-continuity\final-consolidation\ARCHITECTURE_LEGACY_CONTINUITY_COMPLETION_RECORD.md","DOCUMENTATION",".md","1087","5FB70CB2EDB4EEF41595EB51F539165FC3D5CE681060004B7CF6B616F84367F3","ELIGIBLE"
"architecture-legacy-continuity\final-consolidation\ARCHITECTURE_LEGACY_CONTINUITY_VALIDATION_REPORT.md","DOCUMENTATION",".md","979","5850DEEF33C67613C5ACD2F0406014226F24371C39A0690EE9A861EC8959B2F8","ELIGIBLE"
"architecture-legacy-continuity\final-consolidation\COMPLETE_ARCHITECTURE_LEGACY_CONTINUITY_STATE.md","DOCUMENTATION",".md","1149","7D04F18E441153D1C247ED7D7196D0D975E12737F66D094947A71DA343A7B62E","ELIGIBLE"
"architecture-legacy-continuity\generational-knowledge-transfer\GENERATIONAL_KNOWLEDGE_TRANSFER.md","DOCUMENTATION",".md","1241","C18E707A5761DD409758A3D99B1C10A37560C731F751A30B6BEA942CEE5614F9","ELIGIBLE"
"architecture-legacy-continuity\generational-knowledge-transfer\KNOWLEDGE_TRANSFER_EVOLUTION_RECORD.md","DOCUMENTATION",".md","986","A6758313C683C414F78EBBD0F505AE91ABDC24579809D158BB7CA7BE7150A708","ELIGIBLE"
"architecture-legacy-continuity\generational-knowledge-transfer\KNOWLEDGE_TRANSFER_STATE_REGISTER.md","DOCUMENTATION",".md","945","F78777ABCB4BBC097A7FBF3586E21A5C4F913AB9BEF9A0EC50E86992662F75C1","ELIGIBLE"
"architecture-maturity-acceleration\deployment-governance-model\DEPLOYMENT_CONTROL_REGISTER.md","DOCUMENTATION",".md","771","C353CC104452539A8BDBFA669FB28DED6A7B10ABF0F83C6091CF851F3ACA3B95","ELIGIBLE"
"architecture-maturity-acceleration\deployment-governance-model\DEPLOYMENT_GOVERNANCE_MODEL.md","DOCUMENTATION",".md","910","F1F81040A5662CA16B4535CC307AF58671F354FEBC47AFC049C53CE290CE9973","ELIGIBLE"
"architecture-maturity-acceleration\deployment-governance-model\DEPLOYMENT_VALIDATION_RECORD.md","DOCUMENTATION",".md","774","B6CB1F7CFAAB3EA04FFED04B24A75FFD7FF9C28197BC76328C3F99CBBA676EAF","ELIGIBLE"
"architecture-maturity-acceleration\external-adoption-framework\ADOPTION_EVOLUTION_RECORD.md","DOCUMENTATION",".md","738","CDB2ADBB2F50E5B5A074B4F8D79281C49FC6A3467D759C310A3D0414CDA4DE49","ELIGIBLE"
"architecture-maturity-acceleration\external-adoption-framework\ADOPTION_READINESS_REGISTER.md","DOCUMENTATION",".md","753","67D170995143350FDBF317BDF47272410E383B4AB2994F380B3C80C22BE0BE6C","ELIGIBLE"
"architecture-maturity-acceleration\external-adoption-framework\EXTERNAL_ADOPTION_FRAMEWORK.md","DOCUMENTATION",".md","924","DACC2C09D0A0AF1EEC3FDDE9AFD59518085509CC20FD99F8C6CF7A65627FE3F7","ELIGIBLE"
"architecture-maturity-acceleration\final-consolidation\ECOSYSTEM_READINESS_REFERENCE_STATE.md","DOCUMENTATION",".md","827","314B1CD0D738149814E0AE52E10AB4716A0F14E5688068C4F33DB860B804D46A","ELIGIBLE"
"architecture-maturity-acceleration\final-consolidation\MATURITY_ACCELERATION_COMPLETION_RECORD.md","DOCUMENTATION",".md","853","9E75951DA99FBA233EAE23A291908F84DEC41048E3D21184E75563FBFB3B0DEF","ELIGIBLE"
"architecture-maturity-acceleration\final-consolidation\MATURITY_ACCELERATION_VALIDATION_REPORT.md","DOCUMENTATION",".md","835","0D20A079937F3CF882F15BF6D72C8472E33157E20ADDB5D4C1F83B08C840FD83","ELIGIBLE"
"architecture-maturity-acceleration\global-ecosystem-expansion-model\ECOSYSTEM_GROWTH_REGISTER.md","DOCUMENTATION",".md","776","7BB58E9AC74E141270B46910BA1306076FF39EA19CC6F994639D4D0B0ACF76C1","ELIGIBLE"
"architecture-maturity-acceleration\global-ecosystem-expansion-model\GLOBAL_EXPANSION_MODEL.md","DOCUMENTATION",".md","840","0EAA04F09D53366C62153F3EC36B6B272C9AF27224DC9F77F1609B0A5D5679CE","ELIGIBLE"
"architecture-maturity-acceleration\global-ecosystem-expansion-model\GLOBAL_IMPACT_RECORD.md","DOCUMENTATION",".md","728","4D70D519CED0D7BEBEF919CD49D6D1BCDC3B2D8027899017A7B9A4B1F4B9463A","ELIGIBLE"
"architecture-maturity-acceleration\research-collaboration-architecture\COLLABORATION_NETWORK_REGISTER.md","DOCUMENTATION",".md","764","9A167A323133959A3B6E58DC2B5533FA56B254A571C324D6D681C07B0D738FA7","ELIGIBLE"
"architecture-maturity-acceleration\research-collaboration-architecture\RESEARCH_COLLABORATION_MODEL.md","DOCUMENTATION",".md","878","31424B7A3A988D696730409E1723F77E78B2EA30C36381A3BA2DB3C07A2C152C","ELIGIBLE"
"architecture-maturity-acceleration\research-collaboration-architecture\RESEARCH_EVOLUTION_RECORD.md","DOCUMENTATION",".md","787","1F09A32EB1DE6B627A2D7A417326E9A80907BF0AC3502BE2A86CF2472EFE36CF","ELIGIBLE"
"architecture-maturity-operations\cross-architecture-performance-analysis\CROSS_ARCHITECTURE_PERFORMANCE_ANALYSIS.md","DOCUMENTATION",".md","1103","580F36242BE9F5B033A60ADDEF611603F7A5D147B5E4D3F9302388247080BF2B","ELIGIBLE"
"architecture-maturity-operations\cross-architecture-performance-analysis\PERFORMANCE_EVOLUTION_RECORD.md","DOCUMENTATION",".md","853","8E434EC2B5B78669C99D23C223C1891909A48FCFFBA24D7193D3B35ED5BDFA7D","ELIGIBLE"
"architecture-maturity-operations\cross-architecture-performance-analysis\PERFORMANCE_STATE_REGISTER.md","DOCUMENTATION",".md","902","4D53A5E29E540CD5A6DA817507D228124C3D78F8FA139CAE41BE610405E7CAD5","ELIGIBLE"
"architecture-maturity-operations\ecosystem-intelligence-monitoring\ECOSYSTEM_INTELLIGENCE_MONITORING.md","DOCUMENTATION",".md","1054","C695A7AECF85FCD378C49890311C57611DDE603404C1B14141A954C0A359A275","ELIGIBLE"
"architecture-maturity-operations\ecosystem-intelligence-monitoring\INTELLIGENCE_EVOLUTION_RECORD.md","DOCUMENTATION",".md","867","3AFBDF5650D56E3A278B3CA315D7657FAC1506E3CE8237CF910D1B74BE75CCE3","ELIGIBLE"
"architecture-maturity-operations\ecosystem-intelligence-monitoring\INTELLIGENCE_STATE_REGISTER.md","DOCUMENTATION",".md","880","063F73B55498E4188D7302108861CFEA91422EDC874A12DE438B7F97B3D9D6D2","ELIGIBLE"
"architecture-maturity-operations\final-consolidation\COMPLETE_MATURITY_OPERATIONS_STATE.md","DOCUMENTATION",".md","850","40E147026355D827E7B4EF6546C2B8E8D7A81D8F5D5074AEABC2E01D106F12A3","ELIGIBLE"
"architecture-maturity-operations\final-consolidation\MATURITY_OPERATIONS_COMPLETION_RECORD.md","DOCUMENTATION",".md","1004","7C2107B68767A8C6EC0A37C3BFDC0FEEAA7E8483975725FB18C1EADE83D76758","ELIGIBLE"
"architecture-maturity-operations\final-consolidation\MATURITY_OPERATIONS_VALIDATION_REPORT.md","DOCUMENTATION",".md","961","B299A5E0BB2C5D11A867175E78F528BD339D02C3CEED433D831A6D12EEBDF2D0","ELIGIBLE"
"architecture-maturity-operations\next-generation-ecosystem-synthesis\NEXT_GENERATION_ECOSYSTEM_SYNTHESIS.md","DOCUMENTATION",".md","1095","92CAE4AB29ECC5353ACB760E5E3BBEB2E4DE2301C35F7CAC0D504A7154541863","ELIGIBLE"
"architecture-maturity-operations\next-generation-ecosystem-synthesis\SYNTHESIS_EVOLUTION_RECORD.md","DOCUMENTATION",".md","896","BD9E19CB7C838743E1F5AED277BDAC133DB45DF6999435E51D5085FFCB887070","ELIGIBLE"
"architecture-maturity-operations\next-generation-ecosystem-synthesis\SYNTHESIS_STATE_REGISTER.md","DOCUMENTATION",".md","934","17D03ED4B3AF0AC8B6C6199310A4CB058B946A7C587C5F2FB372E54A78F64B8B","ELIGIBLE"
"architecture-maturity-operations\strategic-capability-expansion\CAPABILITY_EVOLUTION_RECORD.md","DOCUMENTATION",".md","840","B39C150465F85EAF68A4B4995A2BBE77C0462F1B4C72DD42235FA5552F9592F8","ELIGIBLE"
"architecture-maturity-operations\strategic-capability-expansion\CAPABILITY_STATE_REGISTER.md","DOCUMENTATION",".md","880","93E9FD9CA6C9F35ED6EFD694BB9C8289F43315198EBBC23AF6A69BAB125BC4EB","ELIGIBLE"
"architecture-maturity-operations\strategic-capability-expansion\STRATEGIC_CAPABILITY_EXPANSION.md","DOCUMENTATION",".md","1040","A062DEFD55AAA9D64C1F1F561A314C8C6E1EAAA866D79813B52C4739DF1002DE","ELIGIBLE"
"architecture-meta-intelligence-framework\architecture-meta-intelligence-integration-mapping\ARCHITECTURE_META_INTELLIGENCE_INTEGRATION_MAPPING.md","DOCUMENTATION",".md","1770","89E1DBF1CE592D2E9A986FA9ED3AACF6C58EB71C8EEF58962AC02CDF98A753DA","ELIGIBLE"
"architecture-meta-intelligence-framework\architecture-meta-intelligence-integration-mapping\META_INTELLIGENCE_INTEGRATION_RECORD.md","DOCUMENTATION",".md","1045","03C8080EAE678AF5D2FAD37C4589A7A97E52EEA29E2E0C9FDA602877EB46DEB6","ELIGIBLE"
"architecture-meta-intelligence-framework\architecture-meta-intelligence-integration-mapping\META_INTELLIGENCE_INTEGRATION_STATE_REGISTER.md","DOCUMENTATION",".md","1078","49D2226610149F4C40D099145663A4065ADFB1BEC0BB382DC4D844AC66D0D14D","ELIGIBLE"
"architecture-meta-intelligence-framework\final-consolidation\ARCHITECTURE_META_INTELLIGENCE_COMPLETION_RECORD.md","DOCUMENTATION",".md","1087","DED474C1FAF063257E77CB99FA60F378C47D8F693E2EBDC1F42D44E65E0E94CD","ELIGIBLE"
"architecture-meta-intelligence-framework\final-consolidation\ARCHITECTURE_META_INTELLIGENCE_VALIDATION_REPORT.md","DOCUMENTATION",".md","1106","F366E23419A6C985EF2F82AC6B2664D5B72BC8D1AF0DCC7EF73BE37D3BFF026D","ELIGIBLE"
"architecture-meta-intelligence-framework\final-consolidation\COMPLETE_META_INTELLIGENCE_STATE.md","DOCUMENTATION",".md","1085","F710056083ED3840FA05D8431F32A92D0DAF3A118FB2A7257F8BF18B07BA4AD9","ELIGIBLE"
"architecture-meta-intelligence-framework\meta-architecture-continuum\CONTINUUM_EVOLUTION_RECORD.md","DOCUMENTATION",".md","1033","31EA492EB6FD8D17A01E8B27A261F512CF3B1D5C78F2F2F0C022803CE07ED79A","ELIGIBLE"
"architecture-meta-intelligence-framework\meta-architecture-continuum\CONTINUUM_STATE_REGISTER.md","DOCUMENTATION",".md","1092","182247A1D63B635E893FF89311809B8115BFAE05A7C5361FB77C575098CAB58D","ELIGIBLE"
"architecture-meta-intelligence-framework\meta-architecture-continuum\META_ARCHITECTURE_CONTINUUM.md","DOCUMENTATION",".md","1896","9B1FD244ED582415FFCA594C817BC233C30C21E8E2FEAF60824CA0779D65C033","ELIGIBLE"
"architecture-meta-intelligence-framework\recursive-meta-intelligence-governance\META_INTELLIGENCE_GOVERNANCE_RECORD.md","DOCUMENTATION",".md","1050","BCE915CAB77C559213483D5EADD03D8120CF04CF5B07B1D743538BF1FD24C4A3","ELIGIBLE"
"architecture-meta-intelligence-framework\recursive-meta-intelligence-governance\META_INTELLIGENCE_GOVERNANCE_STATE_REGISTER.md","DOCUMENTATION",".md","1133","C86E6DC03A88852961112330C49F112F7624E95E85DF1194B8CC4FDDB38BB8CA","ELIGIBLE"
"architecture-meta-intelligence-framework\recursive-meta-intelligence-governance\RECURSIVE_META_INTELLIGENCE_GOVERNANCE.md","DOCUMENTATION",".md","1956","66FE38AD4684D42211A4665F9C3315B186212432E1CAD9EF2A59AEA2F3825F41","ELIGIBLE"
"architecture-meta-intelligence-framework\unified-meta-intelligence-modeling\META_INTELLIGENCE_EVOLUTION_RECORD.md","DOCUMENTATION",".md","1051","C6A8D657B5D2747339C7B6D722285D6FD103A75CBCED9DDB4CFCC62CFF0E49C5","ELIGIBLE"
"architecture-meta-intelligence-framework\unified-meta-intelligence-modeling\META_INTELLIGENCE_STATE_REGISTER.md","DOCUMENTATION",".md","1049","5BF6C213DE711171736239C2E010352188C6CE2D3D0F8E42224B48616812C50F","ELIGIBLE"
"architecture-meta-intelligence-framework\unified-meta-intelligence-modeling\UNIFIED_META_INTELLIGENCE_MODELING.md","DOCUMENTATION",".md","1852","971578EF35F69647C690663F23E413DA8445C8D70CE774D5A3473F953491105E","ELIGIBLE"
"architecture-meta-intelligence-governance\final-consolidation\ARCHITECTURE_META_INTELLIGENCE_GOVERNANCE_COMPLETION_RECORD.md","DOCUMENTATION",".md","1160","35EB1D60852F9EC038FD9F4C51FB0A1A6A13BB42103A0EA17EC3AE6A6AEBC13F","ELIGIBLE"
"architecture-meta-intelligence-governance\final-consolidation\ARCHITECTURE_META_INTELLIGENCE_GOVERNANCE_VALIDATION_REPORT.md","DOCUMENTATION",".md","1051","362CA7C9B3C24909F6989F674A7FA12C61F56D1832F1FAD5CD4685E24BE4C876","ELIGIBLE"
"architecture-meta-intelligence-governance\final-consolidation\COMPLETE_META_INTELLIGENCE_GOVERNANCE_STATE.md","DOCUMENTATION",".md","1026","31584EFD00FFDB58AA67796F3A0842124B29E4D8078F7ED8A3CD84525F477569","ELIGIBLE"
"architecture-meta-intelligence-governance\intelligence-governance-coordination\GOVERNANCE_COORDINATION_EVOLUTION_RECORD.md","DOCUMENTATION",".md","1046","720072968A0AFABA64ED692111D7E466690C4585A4DC4D4D39513A2076026AF8","ELIGIBLE"
"architecture-meta-intelligence-governance\intelligence-governance-coordination\GOVERNANCE_COORDINATION_STATE_REGISTER.md","DOCUMENTATION",".md","1043","288DED4067FC6CAB916DDFD0ED719D505F22400B08B0240DE0A4103646344A87","ELIGIBLE"
"architecture-meta-intelligence-governance\intelligence-governance-coordination\INTELLIGENCE_GOVERNANCE_COORDINATION.md","DOCUMENTATION",".md","1833","FBC3EEB8A0247CF0CBD05D9BD45827F6B7A040175449FCE0E929A63153D1FA9D","ELIGIBLE"
"architecture-meta-intelligence-governance\meta-architecture-awareness\META_ARCHITECTURE_AWARENESS.md","DOCUMENTATION",".md","1807","DA83314214E509AAA711D1ACA8302AF8484F3A3DE0266C55A00536C21BC33DDF","ELIGIBLE"
"architecture-meta-intelligence-governance\meta-architecture-awareness\META_AWARENESS_EVOLUTION_RECORD.md","DOCUMENTATION",".md","981","3F935106F05CA5F56D9F9E7BB9C91CDE067B81FA89CE84B78BF3A4FD794897FD","ELIGIBLE"
"architecture-meta-intelligence-governance\meta-architecture-awareness\META_AWARENESS_STATE_REGISTER.md","DOCUMENTATION",".md","1045","BE4F2C0657161C47BF5922C00A1A4ADB93D7169627C524AC39079694D5972473","ELIGIBLE"
"architecture-meta-intelligence-governance\meta-intelligence-continuity-model\META_CONTINUITY_EVOLUTION_RECORD.md","DOCUMENTATION",".md","1009","D590A4DA3F96269A382CB5A46B9280F3FA36515FEA1278A295CDD041E4933E44","ELIGIBLE"
"architecture-meta-intelligence-governance\meta-intelligence-continuity-model\META_CONTINUITY_STATE_REGISTER.md","DOCUMENTATION",".md","1102","A4EEC408DE2E529A751B194F26C0D9DF511169F251D775E622D6A04D65F4FA82","ELIGIBLE"
"architecture-meta-intelligence-governance\meta-intelligence-continuity-model\META_INTELLIGENCE_CONTINUITY_MODEL.md","DOCUMENTATION",".md","1874","B1F92D10B2204BE19BC77CF071468AC08BADC642B8F0ADC4D0BE5111A212D22A","ELIGIBLE"
"architecture-meta-intelligence-governance\recursive-architecture-synthesis\RECURSIVE_ARCHITECTURE_SYNTHESIS.md","DOCUMENTATION",".md","1846","7DF1CE02FEA0C81DDEA250858B4039E507F3EAAC49FAEFC02D96B483FDE68823","ELIGIBLE"
"architecture-meta-intelligence-governance\recursive-architecture-synthesis\SYNTHESIS_EVOLUTION_RECORD.md","DOCUMENTATION",".md","1014","D84301A39D6C0D23B6BC3C802FBD8A01CD33EC2E3C91A5D4B2204F66470314D0","ELIGIBLE"
"architecture-meta-intelligence-governance\recursive-architecture-synthesis\SYNTHESIS_STATE_REGISTER.md","DOCUMENTATION",".md","1069","7CBD66512C06E44F495F41C74B0390A83058396F309131191DC9A7B6F943C554","ELIGIBLE"
"architecture-observability-framework\architecture-state-monitoring\ARCHITECTURE_STATE_MONITORING.md","DOCUMENTATION",".md","1197","3C8E8362454D4D58EDAA5F78314DD6265DA0DD3184FD61645A2E4DCA76381DBB","ELIGIBLE"
"architecture-observability-framework\architecture-state-monitoring\ARCHITECTURE_STATUS_RECORD.md","DOCUMENTATION",".md","753","D769F779B85B55492D03F4C549B0E933E20FEE3AD304C8CD91E7B2E62ECF7ADA","ELIGIBLE"
"architecture-observability-framework\architecture-state-monitoring\STATE_COMPARISON_MODEL.md","DOCUMENTATION",".md","881","67E2C683FC145F4D3B0E70FB2662DCB593FDF83AB2A2587BDAD42785E845456E","ELIGIBLE"
"architecture-observability-framework\continuous-assurance-reporting\ASSURANCE_HISTORY_RECORD.md","DOCUMENTATION",".md","791","14BA7681484F8C1705FE8B97689C4C13CEC8542968CA0C038AC7E7E88A6845DC","ELIGIBLE"
"architecture-observability-framework\continuous-assurance-reporting\ASSURANCE_METRICS_MODEL.md","DOCUMENTATION",".md","961","2696CBC40D98775B0C058B8E11E9B4A9DFBDF9585C150A5F044550D80B6500DE","ELIGIBLE"
"architecture-observability-framework\continuous-assurance-reporting\CONTINUOUS_ASSURANCE_REPORTING.md","DOCUMENTATION",".md","1091","242908939335411EBCD990D89A20B94A738AC2D109CF4177226D25DDB1A2941F","ELIGIBLE"
"architecture-observability-framework\final-consolidation\ARCHITECTURE_OBSERVABILITY_COMPLETION_RECORD.md","DOCUMENTATION",".md","1025","910BCF525D20EE60309233DD662CB5C12DC5FC24865AD9E5A26BF9A26CAC921E","ELIGIBLE"
"architecture-observability-framework\final-consolidation\ARCHITECTURE_OBSERVABILITY_VALIDATION_REPORT.md","DOCUMENTATION",".md","1042","C89A02AAD7E4AB4FA65BF91C8ED7BCB5C42CA71FB8051776BE73088CF7E23FAC","ELIGIBLE"
"architecture-observability-framework\final-consolidation\MORNING_STAR_OBSERVABLE_REFERENCE_STATE.md","DOCUMENTATION",".md","1079","9CDD8BFD22476B3BE144C58D95842EF069A99AAFC28697E3E02AD84F786FD78C","ELIGIBLE"
"architecture-observability-framework\governance-compliance-tracking\COMPLIANCE_VALIDATION_MODEL.md","DOCUMENTATION",".md","830","6A3BD6FDD8B341EE67EFDB3EC3433BB468D64DB2A186F39F135DEA7B0628EB6A","ELIGIBLE"
"architecture-observability-framework\governance-compliance-tracking\GOVERNANCE_COMPLIANCE_TRACKING.md","DOCUMENTATION",".md","1132","DB2752587970BCEEB57407AA258865405E206C5E15D75B498C92B04A7F53B504","ELIGIBLE"
"architecture-observability-framework\governance-compliance-tracking\GOVERNANCE_STATUS_RECORD.md","DOCUMENTATION",".md","741","75E0D27D7E3379F00447B85B7811244163E7950F2D72D6C88868B96B239625EC","ELIGIBLE"
"architecture-observability-framework\integrity-drift-detection\DRIFT_ANALYSIS_MODEL.md","DOCUMENTATION",".md","976","A42BAD0BA2012E6B1C782EA24D8390653C13C9E7689801787B1DD059A8EDF955","ELIGIBLE"
"architecture-observability-framework\integrity-drift-detection\DRIFT_RESPONSE_RECORD.md","DOCUMENTATION",".md","854","F9C4968801142DD3E152998F9BCD3F7452BDCC5784D9FF3595C5628CB98B8128","ELIGIBLE"
"architecture-observability-framework\integrity-drift-detection\INTEGRITY_DRIFT_DETECTION.md","DOCUMENTATION",".md","1234","65E21508330C6658DDA0F64A13F61D6E0501C852566FEC744DAF85DD0B37398F","ELIGIBLE"
"architecture-omnisynthesis-framework\final-consolidation\ARCHITECTURE_OMNISYNTHESIS_COMPLETION_RECORD.md","DOCUMENTATION",".md","1060","A1C3A8DC1C80D2D7D4BAEA1F59C76922547CFE3C4DF29C3F02FD2319EC540458","ELIGIBLE"
"architecture-omnisynthesis-framework\final-consolidation\ARCHITECTURE_OMNISYNTHESIS_VALIDATION_REPORT.md","DOCUMENTATION",".md","985","8268D7D615E779797ED4F68C4E1DB6334E5120958E1309F302046E7D225FEC0F","ELIGIBLE"
