"TheoremID","TrialName","RecordType","SourceFile","SourceLine","Sequence","FieldOrRule","Classification","CurrentStatus"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","4","PropertyClass","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","5","AssessorID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","6","AssessmentResult","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","7","Materiality","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","8","Compensability","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","9","EvidenceReference","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","10","Rationale","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","11","FinalResult","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","DOWNSTREAM_ASSESSMENTS.csv","1","12","AdjudicationStatus","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","1","EventID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","2","CaseID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","3","SourceObjectID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","4","TargetObjectID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","5","DependencyEdgeID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","6","PropertyClass","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","7","PropagationLevel","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","8","EventClass","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","9","EvidenceReference","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","10","DetectedAt","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","11","DetectionMethod","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","PROPAGATION_EVENTS.csv","1","12","EventStatus","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","1","CaseID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","2","ChainID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","3","Condition","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","4","SeedObjectID","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","5","DivergenceClass","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","6","OriginalValue","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","7","SeededValue","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","8","SeedPropertyClass","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","9","CorrectionEnabled","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","CSV_SCHEMA","TRIAL_CASES.csv","1","10","CaseStatus","SCHEMA_COLUMN","SCHEMA_PRESENT"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","16","118","| CorrectionAvailability | NONE, VALIDATION, RECONSTRUCTION, or GOVERNED_CORRECTION. |","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","28","119","| DivergenceClass | Controlled material divergence class. |","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","32","120","| CorrectionEnabled | YES or NO. |","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","39","121","| EventID | Stable propagation-event identifier. |","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","41","122","| SourceObjectID | Object where divergence originated. |","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","43","123","| DependencyEdgeID | Edge through which propagation occurred. |","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","45","124","| PropagationLevel | Downstream depth at which effect appeared. |","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","47","125","| EvidenceReference | Evidence supporting classification. |","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","50","126","| EventStatus | OPEN, VERIFIED, DISPUTED, INVALID, or CLOSED. |","DISPOSITION","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","56","127","| AssessmentID | Stable assessment identifier. |","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","59","128","| PropertyClass | Material property under assessment. |","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","61","129","| AssessmentResult | PRESERVED, PROPAGATED_DIVERGENCE, INDEPENDENT_DIVERGENCE, CORRECTED, INSUFFICIENT_EVIDENCE, DISPUTED, or NOT_APPLICABLE. |","DISPOSITION","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","64","130","| EvidenceReference | Evidence supporting the judgment. |","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","65","131","| Rationale | Assessment rationale. |","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DATA_DICTIONARY.md","67","132","| AdjudicationStatus | NOT_REQUIRED, OPEN, RESOLVED, or UNRESOLVED. |","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","11","1","This trial evaluates whether material semantic divergence introduced into an upstream governed object creates measurable downstream semantic-integrity risk in dependent objects.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","35","2","unless an independent correction, validation, or reconstruction mechanism interrupts propagation.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","39","3","Dependency chains containing seeded upstream material divergence will demonstrate a higher rate of downstream semantic divergence than equivalent chains using canonical upstream representations.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","43","4","Seeded upstream material divergence will produce no measurable increase in downstream semantic divergence.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","62","5","The dependency chain receives an upstream representation containing one controlled material divergence.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","64","6","Permitted seeded divergence classes include:","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","80","7","DivergenceClass,","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","82","8","CorrectionAvailability)","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","88","9","- `DivergenceClass` identifies the seeded material change;","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","90","10","- `CorrectionAvailability` identifies whether an interruption mechanism exists.","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","96","11","- downstream material divergence rate;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","97","12","- propagation depth;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","100","13","- time to propagation detection;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","101","14","- correction success rate;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","102","15","- residual divergence after correction;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","104","16","- observer reconstruction failure;","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","105","17","- authority-error propagation.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","109","18","The following shall remain equivalent across paired cases:","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","114","19","- observer or evaluator access;","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","116","20","- assessment criteria;","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","135","21","Each edge shall declare:","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","139","22","- required inherited properties;","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","142","23","- correction mechanism;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","147","24","A propagation event exists when a material divergence present in an upstream representation appears in or materially affects a downstream object.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","153","25","when divergence in property \(p\) at \(g_i\) causes divergence or invalid action at \(g_j\).","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","160","26","DownstreamDivergenceRate =","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","171","27","Define propagation risk:","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","178","28","and propagation depth:","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","185","29","A divergence may propagate broadly, deeply, both, or neither.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","191","30","1. divergent upstream conditions produce a reproducibly higher downstream divergence rate;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","194","31","4. the propagation path remains traceable;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","195","32","5. no uncontrolled source better explains the divergence.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","199","33","MS-T2 is falsified for the tested dependency class when:","DISPOSITION","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","201","34","- seeded upstream divergence produces no measurable downstream effect;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","203","35","- the finding is reproduced across the declared case set;","REPRODUCIBILITY","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","208","36","The result remains inconclusive when:","DISPOSITION","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","211","37","- seeded divergence is not materially valid;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","213","38","- propagation cannot be distinguished from independent observer error;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","214","39","- evidence is incomplete;","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","216","40","- correction mechanisms are uncontrolled.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","220","41","Propagation may be interrupted by:","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","225","42","- semantic convergence assessment;","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","228","43","- explicit correction;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","231","44","The existence of interruption does not negate dependency propagation risk.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","235","45","The following downstream failures shall remain independently visible:","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","238","46","- boundary failure;","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","243","47","- traceability failure.","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","247","48","This trial evaluates semantic propagation through declared dependency structures.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","251","49","- every upstream error must propagate;","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","254","50","- correction is always possible;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","259","51","1. Every dependency edge shall be declared.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","260","52","2. Every seeded divergence shall be intentional and traceable.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","261","53","3. Canonical and divergent cases shall otherwise remain equivalent.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","262","54","4. Downstream divergence shall be assessed property by property.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","263","55","5. Independent observer error shall remain distinguishable from propagated error.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","264","56","6. Correction mechanisms shall be declared before execution.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","265","57","7. Missing evidence shall remain missing.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","266","58","8. Non-compensable failures shall not be averaged away.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","267","59","9. Propagation depth and breadth shall be reported separately.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","DESIGN.md","268","60","10. The result shall not exceed the tested dependency class.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","LIMITATIONS.md","6","138","The trial shall evaluate and report:","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","LIMITATIONS.md","9","139","- artificial divergence seeding;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","LIMITATIONS.md","11","140","- observer-specific error;","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","LIMITATIONS.md","13","141","- correction-mechanism effects;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","LIMITATIONS.md","18","142","- multiple-cause propagation;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","LIMITATIONS.md","21","143","A failure to propagate in one dependency class shall not be generalized to all dependency structures.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","13","61","5. define required inherited properties.","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","14","62","6. select one divergence class per controlled test case.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","17","63","9. register correction mechanisms.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","32","64","9. record correction availability.","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","43","65","6. record the divergence class;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","51","66","1. provide the upstream representation to the downstream process or observer;","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","55","67","5. prevent undeclared correction;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","61","68","Each downstream object shall be evaluated for:","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","72","69","Assessment values are:","EVIDENCE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","75","70","- PROPAGATED_DIVERGENCE;","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","76","71","- INDEPENDENT_DIVERGENCE;","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","78","72","- INSUFFICIENT_EVIDENCE;","OPERATIONAL","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","79","73","- DISPUTED;","DISPOSITION","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","84","74","A divergence shall be classified as propagated only when:","NORMATIVE","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","86","75","1. the upstream divergence is verified;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","89","76","4. the downstream divergence corresponds to the upstream divergence;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","94","77","Where a correction mechanism exists:","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","97","78","2. identify correction authority;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","98","79","3. apply the declared correction;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","99","80","4. preserve pre-correction output;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","100","81","5. preserve post-correction output;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","101","82","6. assess residual divergence;","MEASUREMENT","NOT_IMPLEMENTED"
"MS-T2","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","EXECUTION_RULE","PROCEDURE.md","102","83","7. record correction success or failure.","MEASUREMENT","NOT_IMPLEMENTED"
