"RelativePath","FullPath","FileSizeBytes","ImportStatus","ImportError","RowCount","ColumnCount","Columns","HasTheoremID","HasFieldName","HasEntryAuthority","HasSourceFile","HasCsvRow","HasRecordIdentity","HasProposedValue","HasSourceReference","HasReviewStatus","HasCaseID","HasDependencyID","HasEvidenceID","HasAssessmentID","ControlledIDRows","CaseIDRows","GovernedCaseDesignRows","GovernedDependencyRows","PendingReviewRows","ApprovedRows","BlankProposedValueRows","SHA256"
"orynth-reference-architecture/enterprise-evaluation/governance/ENTERPRISE_AMENDMENT_MANAGEMENT.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\ENTERPRISE_AMENDMENT_MANAGEMENT.csv","299","PASS","","4","3","Stage | Purpose | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","ADD2C94C5BFCCAA86E63338C1A1491701EA0D306F408D921DF44F859533CBA2E"
"orynth-reference-architecture/enterprise-evaluation/governance/ENTERPRISE_ECOSYSTEM_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\ENTERPRISE_ECOSYSTEM_MODEL.csv","234","PASS","","4","2","Participant | Role","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","7FF9FBF3C97A86A3576182FF9FE7F8E3DACECB33197817C9D7AF172BB1AC091E"
"orynth-reference-architecture/enterprise-evaluation/governance/ENTERPRISE_EXPANSION_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\ENTERPRISE_EXPANSION_FRAMEWORK.csv","286","PASS","","4","2","Stage | Goal","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D5151232A22189336B0A9CDD812F22060FAB3D992E80A3E525D0E373F11C024C"
"orynth-reference-architecture/enterprise-evaluation/governance/ENTERPRISE_MONITORING_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\ENTERPRISE_MONITORING_MODEL.csv","338","PASS","","4","3","Monitor | Measures | Output","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","FACD4FA7487FA2CA00F9C2BD6E4824F459118B32F4778228D19CF205D1F0E9D5"
"orynth-reference-architecture/enterprise-evaluation/governance/ENTERPRISE_OPERATIONAL_PLAYBOOK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\ENTERPRISE_OPERATIONAL_PLAYBOOK.csv","522","PASS","","7","3","Phase | Action | Output","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","865D2310E869A6C400FBC84B3313F5AA130EF2B26AAF047DAB84B30D4203E755"
"orynth-reference-architecture/enterprise-evaluation/governance/FINAL_CONFORMANCE_PACKAGE.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\FINAL_CONFORMANCE_PACKAGE.csv","307","PASS","","4","3","Component | Purpose | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","07BC62C938694EF91C9A1C0F9B10013DB785A4B078EC2C523B5720ACF3C82358"
"orynth-reference-architecture/enterprise-evaluation/governance/FINAL_GOVERNANCE_AUDIT.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\FINAL_GOVERNANCE_AUDIT.csv","386","PASS","","5","3","AuditArea | Verification | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","965AF33B8C53EFC812F183CBF78B5812455EDEC63EA8F7B4EF4CCEDB59A4CEDB"
"orynth-reference-architecture/enterprise-evaluation/governance/FUTURE_ARCHITECTURE_EVOLUTION_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\FUTURE_ARCHITECTURE_EVOLUTION_MODEL.csv","243","PASS","","6","2","EvolutionStage | Governance","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","57FC613ABE093F289860C2463F985C036F1F3E79F464723DBFFCCCCCCA7FD478"
"orynth-reference-architecture/enterprise-evaluation/governance/GOVERNANCE_DASHBOARD_SCHEMA.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\GOVERNANCE_DASHBOARD_SCHEMA.csv","458","PASS","","5","3","Metric | Purpose | Source","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","8442C4A00685EEC6780117A469C510B6617E4B4A44BB2959EDD9B717079E862A"
"orynth-reference-architecture/enterprise-evaluation/governance/GOVERNANCE_DATA_SOURCE_REGISTRY.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\GOVERNANCE_DATA_SOURCE_REGISTRY.csv","483","PASS","","5","4","Source | Purpose | UpdateMode | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","C48BB528F1A121124AD11D74D430B3BC5A752E529591167A97F83E64A9396EE3"
"orynth-reference-architecture/enterprise-evaluation/governance/GOVERNANCE_MONITORING_OPERATIONS.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\GOVERNANCE_MONITORING_OPERATIONS.csv","303","PASS","","4","3","Monitor | Measure | Output","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","DC41ADEAF6EE191A3EA0C70D5057AA9572A137EC5258F6D3F6AAE1CBC1FB0B08"
"orynth-reference-architecture/enterprise-evaluation/governance/GOVERNANCE_REPORT_GENERATOR.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\GOVERNANCE_REPORT_GENERATOR.csv","313","PASS","","4","3","Report | Contains | Frequency","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","3D74DBF5776D0B8FEAA3D27A9AF659D88F315F7DBF19E93E11334F35BAF392B4"
"orynth-reference-architecture/enterprise-evaluation/governance/GOVERNANCE_REVIEW_WORKFLOW.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\GOVERNANCE_REVIEW_WORKFLOW.csv","316","PASS","","5","3","Stage | Purpose | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","A0D862E14F404E8794CC513EADB773283CBCD419DFF372FD5FA434BE4F935C76"
"orynth-reference-architecture/enterprise-evaluation/governance/IMPLEMENTATION_TRACKING_DASHBOARD.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\IMPLEMENTATION_TRACKING_DASHBOARD.csv","215","PASS","","4","3","Status | Meaning | Count","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","E9FD10D70BDE46DF9A10EB2E9E241F69C4D01D18EDEBBF65E71261D99E91089E"
"orynth-reference-architecture/enterprise-evaluation/governance/INDEPENDENT_IMPLEMENTATION_REGISTRY.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\INDEPENDENT_IMPLEMENTATION_REGISTRY.csv","280","PASS","","5","2","Field | Purpose","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","744DD0C4E25B69150EA4180FEFB01DF650C0F205A16886872FD79F0831150FD0"
"orynth-reference-architecture/enterprise-evaluation/governance/INDUSTRY_STANDARDS_ALIGNMENT.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\INDUSTRY_STANDARDS_ALIGNMENT.csv","517","PASS","","4","4","StandardArea | Purpose | Alignment | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","AC09EE13163D1D100AD6FCAF01EE06D7C091F22D92C31A99C2ECCF55BC442D30"
"orynth-reference-architecture/enterprise-evaluation/governance/INFRASTRUCTURE_STATUS_RECORD.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\INFRASTRUCTURE_STATUS_RECORD.csv","277","PASS","","1","9","System | Architecture | Deployment | Standardization | Governance | Monitoring | Evolution | InfrastructureState | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","6B21F92F34D317B96C0FFE39F2F8798C368E2617912450CED6297A847A3FFAF1"
"orynth-reference-architecture/enterprise-evaluation/governance/INSTITUTIONAL_PARTNERSHIP_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\INSTITUTIONAL_PARTNERSHIP_FRAMEWORK.csv","326","PASS","","4","3","PartnerCategory | Contribution | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","FA1F1330C5EB3D7510CA38D4AAD52BAFC901314D333003BC0EC3732C111A9F5F"
"orynth-reference-architecture/enterprise-evaluation/governance/LIFECYCLE_INTEGRITY_VERIFICATION.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\LIFECYCLE_INTEGRITY_VERIFICATION.csv","345","PASS","","5","3","LifecycleLayer | Verification | Result","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D9B9DC74F49408AC7C1035FF89CF343C89EC9153E94F775CE2C6A82F11B97926"
"orynth-reference-architecture/enterprise-evaluation/governance/MULTI_WORKFLOW_EXPANSION_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\MULTI_WORKFLOW_EXPANSION_MODEL.csv","338","PASS","","3","3","Expansion | Example | Governance","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","9FD2F1ADE3417878EDCE2818BBA0968DE890C4337BC62C5A3A31CDEB33C04509"
"orynth-reference-architecture/enterprise-evaluation/governance/OPERATIONAL_READINESS_RECORD.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\OPERATIONAL_READINESS_RECORD.csv","301","PASS","","1","9","System | Dashboard | Automation | ReviewCycle | AmendmentProcessing | GovernanceState | ReferenceMaintenance | FinalStatus | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","1C7F0927C2424BF33129DA8BE470B70FF25C75704F33B6355DC0D338EDC36297"
"orynth-reference-architecture/enterprise-evaluation/governance/ORYNTH_INFRASTRUCTURE_GOVERNANCE_COMPLETION.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\ORYNTH_INFRASTRUCTURE_GOVERNANCE_COMPLETION.csv","374","PASS","","1","9","System | LongTermInfrastructureModel | FinalGovernanceAudit | LifecycleIntegrityVerification | InfrastructureStatus | PermanentReferenceState | GovernanceMode | FinalStatus | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","97FDE34A4EDB3837FA404D967BBAEB631F8F003D4848CF34B85CF0F0E6CC27E0"
"orynth-reference-architecture/enterprise-evaluation/governance/ORYNTH_PERMANENT_REFERENCE_STATE.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\ORYNTH_PERMANENT_REFERENCE_STATE.csv","330","PASS","","1","9","System | State | ArchitectureLifecycle | GovernanceLifecycle | ValidationLifecycle | AmendmentLifecycle | ReferenceMaintenance | FinalCondition | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","331F1300F5D47B7A3E3E7E1159BCD90064CF56E9A6B5DF3597BCCEFF883A9026"
"orynth-reference-architecture/enterprise-evaluation/governance/PARTNER_ACCREDITATION_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\PARTNER_ACCREDITATION_FRAMEWORK.csv","360","PASS","","4","3","Level | Requirement | Authority","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","1423D0E9356B3D1A5C5FBCB92CDC21D2D96FBBB52E2CB76373D06AFA1906E491"
"orynth-reference-architecture/enterprise-evaluation/governance/PARTNER_ECOSYSTEM_ACTIVATION.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\PARTNER_ECOSYSTEM_ACTIVATION.csv","288","PASS","","4","3","PartnerClass | Function | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","46D5F99F5CC9885256C2ABC374F70480671578910924C438F87ECD5BF64129D9"
"orynth-reference-architecture/enterprise-evaluation/governance/PARTNER_ECOSYSTEM_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\PARTNER_ECOSYSTEM_FRAMEWORK.csv","303","PASS","","4","3","PartnerType | Role | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","DFA39F37BA47AC77D327B361EEAD203A11EE820742F0466E4660B5447846B8F8"
"orynth-reference-architecture/enterprise-evaluation/governance/PARTNER_NETWORK_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\PARTNER_NETWORK_FRAMEWORK.csv","295","PASS","","4","3","Partner | Function | Relationship","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","E4B07A84B541BE54506454F1670AFF4906803DC159B6D728312E91D21713EE51"
"orynth-reference-architecture/enterprise-evaluation/governance/PERIODIC_ECOSYSTEM_REVIEW_CYCLE.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\PERIODIC_ECOSYSTEM_REVIEW_CYCLE.csv","233","PASS","","4","2","Stage | Purpose","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","6516E0450FE8D4C737F30EB91C368057BF1427E31CC6DC9D52FEE0E802A823B0"
"orynth-reference-architecture/enterprise-evaluation/governance/PERMANENT_REFERENCE_INFRASTRUCTURE_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\PERMANENT_REFERENCE_INFRASTRUCTURE_MODEL.csv","288","PASS","","1","8","System | ArchitectureState | ValidationSystem | GovernanceSystem | EcosystemOperations | InstitutionalLayer | LongTermStatus | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0D0768F1769BDB022BA4D58D24B51E2700AE388E4EA975480B8EFAB785C7D710"
"orynth-reference-architecture/enterprise-evaluation/governance/PRODUCTION_GOVERNANCE_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\PRODUCTION_GOVERNANCE_FRAMEWORK.csv","466","PASS","","4","4","Area | Purpose | Owner | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","775B05788A604D2C2003E38556E58C6E5B0B192862F1BB5BCA1AC9C6D1D037C3"
"orynth-reference-architecture/enterprise-evaluation/governance/REFERENCE_STATE_REGISTRY.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\REFERENCE_STATE_REGISTRY.csv","262","PASS","","1","8","Architecture | CurrentVersion | State | Dependencies | Validation | AmendmentProcess | Status | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","592DBC26F315D3B640906D3ED2EE457B2F5E26CC5E37CCAC7AC842C226F06EF9"
"orynth-reference-architecture/enterprise-evaluation/governance/RELEASE_HISTORY_DASHBOARD.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\RELEASE_HISTORY_DASHBOARD.csv","116","PASS","","1","4","Version | State | Validation | Publication","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0616E6A6594FA0D2CA7C6FB5B34325C240756B2F87E3FC870BDA2BC7E013DE19"
"orynth-reference-architecture/enterprise-evaluation/governance/REVIEW_CYCLE_TEST_RECORD.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\REVIEW_CYCLE_TEST_RECORD.csv","160","PASS","","5","2","Step | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","C9673B79FA623C8F293DA42909B89FE83CE3E32B19D8AE71F43A3C6A1DCE5E60"
"orynth-reference-architecture/enterprise-evaluation/governance/SCHEDULED_REPORT_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\SCHEDULED_REPORT_FRAMEWORK.csv","327","PASS","","4","3","Report | Frequency | Purpose","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","30BD07EB6E9CE2178037984FA343BB177DC21219F7B44020D5532C54B092E4D3"
"orynth-reference-architecture/enterprise-evaluation/governance/STANDARDS_EVOLUTION_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\STANDARDS_EVOLUTION_FRAMEWORK.csv","320","PASS","","6","2","Stage | Purpose","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","691A749E3C2B4E0959F01F8221002E3273A6CB00BE888D2B35B966A498125DFC"
"orynth-reference-architecture/enterprise-evaluation/governance/STATUS_CALCULATION_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\STATUS_CALCULATION_MODEL.csv","337","PASS","","4","3","Metric | Rule | Output","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","55181EDF91387F12AA867D1BB8C8BEF6A71090B5E8BADB18E5D739B3C328E400"
"orynth-reference-architecture/enterprise-evaluation/governance/VALIDATED_IMPLEMENTATION_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\VALIDATED_IMPLEMENTATION_FRAMEWORK.csv","507","PASS","","5","4","Stage | Purpose | Output | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D42BAF5BD9204C62598A2810D8A16626772360D2C3247AE059B23A6838D6853B"
"orynth-reference-architecture/enterprise-evaluation/governance/VALIDATION_REGISTRY_ACTIVATION.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\VALIDATION_REGISTRY_ACTIVATION.csv","286","PASS","","1","7","Registry | Purpose | ValidationState | RequiredFields | Governance | Status | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","3F90191E5507B3862C5F2D35F800EFE419D7199DD0B6D8688C46B46C14B48FFD"
"orynth-reference-architecture/enterprise-evaluation/governance/VALIDATION_REGISTRY_SCHEMA.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\VALIDATION_REGISTRY_SCHEMA.csv","322","PASS","","5","2","Field | Purpose","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","E6B50C78536E3DA865CD320A700DFF2CC848837D0C519D8BB7CBA48263832ED4"
"orynth-reference-architecture/enterprise-evaluation/governance/VALIDATION_UPDATE_PROCESS.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\governance\VALIDATION_UPDATE_PROCESS.csv","206","PASS","","6","2","Step | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","275DA911AB846378A5C3C6063CA1E3D2DF33265242BCF3A604E358C6CADA1A98"
"orynth-reference-architecture/enterprise-evaluation/integration/DEPLOYMENT_ARCHITECTURE.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration\DEPLOYMENT_ARCHITECTURE.csv","318","PASS","","4","3","Layer | Function | Integration","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","B1188E94916FFE3582C7AE036ADAF6752C851727B92FD9644E9ADCF596EFDE3E"
"orynth-reference-architecture/enterprise-evaluation/integration/DEPLOYMENT_METHODOLOGY.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration\DEPLOYMENT_METHODOLOGY.csv","262","PASS","","6","2","Phase | Output","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","24505CAD3D61E34CDB27F147FD6E727F667792054813DFB974647E9E7AE88BFE"
"orynth-reference-architecture/enterprise-evaluation/integration/DEPLOYMENT_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration\DEPLOYMENT_MODEL.csv","294","PASS","","1","6","ExistingAI | GovernanceInsertion | IntegrationMethod | DecisionOutputs | EvidenceOutput | DeploymentState","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","19FB95FBF22DFED826584D71CA4F46FDA76319D564FBDFD8F144056D38FBA874"
"orynth-reference-architecture/enterprise-evaluation/integration/ENTERPRISE_ARCHITECTURE_MAPPING.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration\ENTERPRISE_ARCHITECTURE_MAPPING.csv","948","PASS","","6","4","ORYNTH_LAYER | Enterprise_EQUIVALENT | Purpose | Integration_Point","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","3C9777599C38EA86C273C407B3048ACA26D905240FFB66F33E7ED119ABFB41D0"
"orynth-reference-architecture/enterprise-evaluation/integration/ENTERPRISE_MAPPING.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration\ENTERPRISE_MAPPING.csv","440","PASS","","4","4","Domain | Risk | Integration | Governance","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","5CF64F844A0DDC0C5F5DCE41EC8084D2F9B237BD14185B785A19FC929F90E408"
"orynth-reference-architecture/enterprise-evaluation/integration/ENTERPRISE_REQUIREMENTS.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration\ENTERPRISE_REQUIREMENTS.csv","513","PASS","","4","4","RequirementArea | Purpose | Source | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","1A93E65A660CF49200F21CC2504B142B1585F79C66A45FD3D1C3F6E5CA8455CA"
"orynth-reference-architecture/enterprise-evaluation/integration/INTEGRATION_BUILD_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration\INTEGRATION_BUILD_FRAMEWORK.csv","297","PASS","","5","3","Phase | Output | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","21FA585C0587A80225BEE8237C0EA12A585431B1C58A085399B328E4A364BE4C"
"orynth-reference-architecture/enterprise-evaluation/integration/INTEGRATION_EXECUTION_PLAN.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\integration\INTEGRATION_EXECUTION_PLAN.csv","257","PASS","","5","2","Phase | Output","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D88157DEF8AB8C8D46A4041B73DF7C0857A000EE4DFAB6D3EA6CD547CBE9E778"
"orynth-reference-architecture/enterprise-evaluation/MODEL_2_COMPLETION_RECORD.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\MODEL_2_COMPLETION_RECORD.csv","405","PASS","","1","11","Model | PublicReferenceArchitecture | EnterpriseEvaluation | PilotFramework | ImplementationServices | DeploymentOperations | GlobalAdoptionFramework | OperationalPlaybook | EnterpriseReferencePackage | FinalStatus | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","A17178AC6DA40FA366B44878A26F3BE7E9077E55432817009A8B2C8E31AB6EC6"
"orynth-reference-architecture/enterprise-evaluation/MODEL_3_COMPLETION_RECORD.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\MODEL_3_COMPLETION_RECORD.csv","279","PASS","","1","8","Model | ConformanceTesting | ValidationRegistry | PartnerEcosystem | EcosystemGovernance | StandardReferenceState | FinalStatus | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","CCA7E22EF2C5CA4DD487815637060337003768D4EC4CB4E97690F707CDEA3E0B"
"orynth-reference-architecture/enterprise-evaluation/pilot/AI_WORKFLOW_SELECTION.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\AI_WORKFLOW_SELECTION.csv","362","PASS","","3","4","Workflow | RiskLevel | ExecutionEffect | GovernanceNeed","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","E5B83836E15D43702FE32BD1D2FCA070EB379A65F577278F7D7A8523847538D5"
"orynth-reference-architecture/enterprise-evaluation/pilot/DISCOVERY_SESSION_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\DISCOVERY_SESSION_FRAMEWORK.csv","428","PASS","","4","3","Topic | Objective | Output","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","4E481DD5884C064ADFEE0A2A1A8BA23712BA4D1CDA6BB981432CA384CB9D5DE2"
"orynth-reference-architecture/enterprise-evaluation/pilot/INTEGRATION_BOUNDARY_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\INTEGRATION_BOUNDARY_MODEL.csv","272","PASS","","1","6","Input | Processing | Output | Evidence | IntegrationPattern | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","5FA5E84B464D69E4237DBF17F91D51C1F8DE71933CA134C691905413E55C32A1"
"orynth-reference-architecture/enterprise-evaluation/pilot/PILOT_DEFINITION_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\PILOT_DEFINITION_FRAMEWORK.csv","344","PASS","","4","3","Element | Definition | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","F7BE26A4B3E40EBBD1E7964A2C908EBCE06AE8016E49D40098C4A0E9C1C111D1"
"orynth-reference-architecture/enterprise-evaluation/pilot/PILOT_ENGAGEMENT_WORKFLOW.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\PILOT_ENGAGEMENT_WORKFLOW.csv","321","PASS","","8","2","Stage | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","F25B91A0350CB8F577AEEBDFC15ABAFC02441C0C1B8CCB4A2F6EED6A16654E40"
"orynth-reference-architecture/enterprise-evaluation/pilot/PILOT_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\PILOT_FRAMEWORK.csv","399","PASS","","1","7","PilotObjective | Scope | Inputs | Outputs | SuccessCriteria | Duration | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","4CC6E26D5D178C538B0DA69E689A218D478C4C3901DA18EDD22E69CB4D4F356F"
"orynth-reference-architecture/enterprise-evaluation/pilot/PILOT_INTAKE_MODEL.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\PILOT_INTAKE_MODEL.csv","377","PASS","","5","3","Field | Purpose | Required","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","C4723761C9F475C1992B40A49F00B2E8C6BD9B60B5B540342D0C96618AB1AABE"
"orynth-reference-architecture/enterprise-evaluation/pilot/PILOT_PROPOSAL_FRAMEWORK.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\PILOT_PROPOSAL_FRAMEWORK.csv","310","PASS","","5","2","Section | Purpose","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","BF702A1CD6967B744531F3189842AD947848411D43B4C713B22335BB8691BC06"
"orynth-reference-architecture/enterprise-evaluation/pilot/PILOT_SUCCESS_CRITERIA.csv","C:\Users\18177\morning-star\orynth-reference-architecture\enterprise-evaluation\pilot\PILOT_SUCCESS_CRITERIA.csv","431","PASS","","4","3","Metric | SuccessCondition | Measurement","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","4631618EF0A77664720ABCA779614680E15D0F6C150A613802A55A0E9969F899"
