"CleanupRunID","SourcePath","RelativePath","ArtifactName","LengthBytes","SHA256Before","DispositionClass","DispositionReason","DestinationPath","ProtectedArtifact","ProposedAction","PlanStatus"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","BATCH_A_STAGE_5_COMPLETION_REPORT.md","827","174DC6AFCDD57B94310FDEFF3085A5F57CA140C9FE64FE673B631D3DB58C91EA","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","BATCH_A_STAGE_5_COMPLETION_STATUS.json","562","D66F1E771ABB150B41CBED201F9BBDEA54CF93A4A4C84CBCE4F6286DAE3334D0","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","406","B5294D328C3D5ABAD16E04EA189BB210CF366B8207A4E6034907E0B3D229CBD6","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","1282","4A34C7BF5164830DE0819F22626A39CFF9E0767A3B1A64F585508271DB2C05D9","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123247\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","2892","B1E698E6C6B2EECB75DF971175331725359D03364D15875F74DFC1E02CF53230","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","2052","E708D075A9F39FF926ACD903F6B7AE18EB35CFC9B3607133D6EA90B34ED85465","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","3","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","3","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","1605","2ED045CCF73AB09E1134799D18DC85E14769A3B458D6AD036F9EBB534E69BA3A","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","3","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","7677","534A31F7F1C6EEF609E0C82ECEFE8C8D4B8855AA1CC0079ABC30C85E171F4CCE","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","BATCH_A_STAGE_5_COMPLETION_REPORT.md","1031","D9045E936E6CE330741ECB2243B9DA048544AD2A1C00C1BE64C7E062FDC37550","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","BATCH_A_STAGE_5_COMPLETION_STATUS.json","767","13D10F98787C48738FDE1FB9E9EAA297A576EB1504F4CD798AC4B903CF73EC35","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","377","3CCC0BD8F212D9A4F4CF1749DC8151251F81E85DA9C272E0267E016B4A10C8E8","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
"MS-CLEANUP-20260724_171604","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","1343","03F018D842FF2286A08D98534D8F8481B4030412E409E2F844C5BB359B7F375F","ARCHIVE_FAILED_RUN","Superseded failed-run or failed-repair artifact.","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Archive\Repository_Cleanup_20260724_171604\Failed_Runs\Stage_5_Constitutional_Validation\_FAILED_RUN_BACKUP_20260724_123520\Root\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","False","MOVE_TO_ARCHIVE","APPROVED_BY_RULE"
